work_id,title,old_url,new_url,slug
LOPE_TestigoContraSi,"Testigo contra sí, El",https://etso.es/informes/analisis-estilometrico-el-testigo-contra-si,https://etso.es/informes/analisis-estilometrico-el-testigo-contra-si,analisis-estilometrico-el-testigo-contra-si
LOPE_TestimonioVengado,"Testimonio vengado, El",https://etso.es/informes/analisis-estilometrico-el-testimonio-vengado,https://etso.es/informes/analisis-estilometrico-el-testimonio-vengado,analisis-estilometrico-el-testimonio-vengado
BOLEA_TetisYPeleo(Transk-IMPR),Tetis y Peleo,https://etso.es/informes/analisis-estilometrico-tetis-y-peleo,https://etso.es/informes/analisis-estilometrico-tetis-y-peleo,analisis-estilometrico-tetis-y-peleo
SALAZAR_TetisYPeleo,Tetis y peleo,https://etso.es/informes/analisis-estilometrico-tetis-y-peleo-0,https://etso.es/informes/analisis-estilometrico-tetis-y-peleo-0,analisis-estilometrico-tetis-y-peleo-0
MONTALBAN_TeagenesYClariquea(Transk-IMPR),Teágenes y Clariquea,https://etso.es/informes/analisis-estilometrico-teagenes-y-clariquea,https://etso.es/informes/analisis-estilometrico-teagenes-y-clariquea,analisis-estilometrico-teagenes-y-clariquea
QUINONES_Tiempo(Entremes),"Tiempo, El",https://etso.es/informes/analisis-estilometrico-el-tiempo,https://etso.es/informes/analisis-estilometrico-el-tiempo,analisis-estilometrico-el-tiempo
TORRES-NAHARRO_Tinellaria,Tinellaria,https://etso.es/informes/analisis-estilometrico-tinellaria,https://etso.es/informes/analisis-estilometrico-tinellaria,analisis-estilometrico-tinellaria
DIAMANTE_TiranoCastigado(Transk-IMPR),"Tirano castigado, El",https://etso.es/informes/analisis-estilometrico-el-tirano-castigado,https://etso.es/informes/analisis-estilometrico-el-tirano-castigado,analisis-estilometrico-el-tirano-castigado
LOPE_TiranoCastigado,"Tirano castigado, El",https://etso.es/informes/analisis-estilometrico-el-tirano-castigado-0,https://etso.es/informes/analisis-estilometrico-el-tirano-castigado-0,analisis-estilometrico-el-tirano-castigado-0
BLANCO_TiranoDeSiPropio(Transk-IMPR),"Tirano de sí propio, El",https://etso.es/informes/analisis-estilometrico-el-tirano-de-si-propio,https://etso.es/informes/analisis-estilometrico-el-tirano-de-si-propio,analisis-estilometrico-el-tirano-de-si-propio
AVILA-FERNANDO_TodoCabeEnLoPosible(Transk-IMPR),Todo cabe en lo posible,https://etso.es/informes/analisis-estilometrico-todo-cabe-en-lo-posible,https://etso.es/informes/analisis-estilometrico-todo-cabe-en-lo-posible,analisis-estilometrico-todo-cabe-en-lo-posible
TIRSO_TodoEsDar,Todo es dar en una cosa,https://etso.es/informes/analisis-estilometrico-todo-es-dar-en-una-cosa,https://etso.es/informes/analisis-estilometrico-todo-es-dar-en-una-cosa,analisis-estilometrico-todo-es-dar-en-una-cosa
FIGUEROA-DIEGO_TodoEsEnredosAmor(Transk-IMPR),Todo es enredos amor,https://etso.es/informes/analisis-estilometrico-todo-es-enredos-amor,https://etso.es/informes/analisis-estilometrico-todo-es-enredos-amor,analisis-estilometrico-todo-es-enredos-amor
ALARCON_TodoEsVentura,Todo es ventura,https://etso.es/informes/analisis-estilometrico-todo-es-ventura,https://etso.es/informes/analisis-estilometrico-todo-es-ventura,analisis-estilometrico-todo-es-ventura
ZAMORA_TodoLovenceElAmor(Transk-IMPR),Todo lo vence el amor,https://etso.es/informes/analisis-estilometrico-todo-lo-vence-el-amor,https://etso.es/informes/analisis-estilometrico-todo-lo-vence-el-amor,analisis-estilometrico-todo-lo-vence-el-amor
ROSETE_TodoSucedeAlReves(Transk-IMPR),Todo sucede al revés,https://etso.es/informes/analisis-estilometrico-todo-sucede-al-reves,https://etso.es/informes/analisis-estilometrico-todo-sucede-al-reves,analisis-estilometrico-todo-sucede-al-reves
MONTENEGRO_TomaDeBuda(Auto)(Transk-MSS),"Toma de Buda, La",https://etso.es/informes/analisis-estilometrico-la-toma-de-buda,https://etso.es/informes/analisis-estilometrico-la-toma-de-buda,analisis-estilometrico-la-toma-de-buda
FAJARDO_TomaDeGranada(Transk-MSS),"Toma de Granada, La",https://etso.es/informes/analisis-estilometrico-la-toma-de-granada,https://etso.es/informes/analisis-estilometrico-la-toma-de-granada,analisis-estilometrico-la-toma-de-granada
MORALES_TomadeSevillaReyFernando,"Toma de Sevilla por el santo rey Fernando, La",https://etso.es/informes/analisis-estilometrico-la-toma-de-sevilla-por-el-santo-rey-fernando,https://etso.es/informes/analisis-estilometrico-la-toma-de-sevilla-por-el-santo-rey-fernando,analisis-estilometrico-la-toma-de-sevilla-por-el-santo-rey-fernando
QUINONES_TomasFernandez(Loa),Tomás Fernández en la corte,https://etso.es/informes/analisis-estilometrico-tomas-fernandez-en-la-corte,https://etso.es/informes/analisis-estilometrico-tomas-fernandez-en-la-corte,analisis-estilometrico-tomas-fernandez-en-la-corte
MONTALBAN_ToqueraVizcaina,"Toquera vizcaína, La",https://etso.es/informes/analisis-estilometrico-la-toquera-vizcaina,https://etso.es/informes/analisis-estilometrico-la-toquera-vizcaina,analisis-estilometrico-la-toquera-vizcaina
CALDERON_Toreador(Entremes),"Toreador, El",https://etso.es/informes/analisis-estilometrico-el-toreador,https://etso.es/informes/analisis-estilometrico-el-toreador,analisis-estilometrico-el-toreador
DESCONOCIDO_TormentoDelDemonioAutoNacimiento(Auto)(Transk-IMPR),"Tormento del demonio, El",https://etso.es/informes/analisis-estilometrico-el-tormento-del-demonio,https://etso.es/informes/analisis-estilometrico-el-tormento-del-demonio,analisis-estilometrico-el-tormento-del-demonio
LOPE_TorneosDeAragon,"Torneos de Aragón, Los",https://etso.es/informes/analisis-estilometrico-los-torneos-de-aragon,https://etso.es/informes/analisis-estilometrico-los-torneos-de-aragon,analisis-estilometrico-los-torneos-de-aragon
DESCONOCIDO_TorneosDeCristoConElAmor(Auto),Torneos de Cristo con el amor,https://etso.es/informes/analisis-estilometrico-torneos-de-cristo-con-el-amor,https://etso.es/informes/analisis-estilometrico-torneos-de-cristo-con-el-amor,analisis-estilometrico-torneos-de-cristo-con-el-amor
GODINEZ_TorosDelAlma(Auto)(Transk-MSS),"Toros del alma, Los",https://etso.es/informes/analisis-estilometrico-los-toros-del-alma,https://etso.es/informes/analisis-estilometrico-los-toros-del-alma,analisis-estilometrico-los-toros-del-alma
CALDERON_TorreDeBabilonia(Auto),"Torre de Babilonia, La",https://etso.es/informes/analisis-estilometrico-la-torre-de-babilonia,https://etso.es/informes/analisis-estilometrico-la-torre-de-babilonia,analisis-estilometrico-la-torre-de-babilonia
CASTILLO_TorreDeFlorisbella,"Torre de Florisbella, La",https://etso.es/informes/analisis-estilometrico-la-torre-de-florisbella,https://etso.es/informes/analisis-estilometrico-la-torre-de-florisbella,analisis-estilometrico-la-torre-de-florisbella
RODRIGUEZ-MONTESINOS_TrabajosDeAlarache(Transk-MSS),"Trabajos de Alarache, Los",https://etso.es/informes/analisis-estilometrico-los-trabajos-de-alarache,https://etso.es/informes/analisis-estilometrico-los-trabajos-de-alarache,analisis-estilometrico-los-trabajos-de-alarache
LOZANO_TrabajosDeDavid(Transk-IMPR),"Trabajos de David y finezas de Michol, Los",https://etso.es/informes/analisis-estilometrico-los-trabajos-de-david-y-finezas-de-michol,https://etso.es/informes/analisis-estilometrico-los-trabajos-de-david-y-finezas-de-michol,analisis-estilometrico-los-trabajos-de-david-y-finezas-de-michol
LOPE_TrabajosDeJacob,"Trabajos de Jacob, Los",https://etso.es/informes/analisis-estilometrico-los-trabajos-de-jacob,https://etso.es/informes/analisis-estilometrico-los-trabajos-de-jacob,analisis-estilometrico-los-trabajos-de-jacob
GODINEZ_TrabajosDeJob,"Trabajos de Job, Los",https://etso.es/informes/analisis-estilometrico-los-trabajos-de-job,https://etso.es/informes/analisis-estilometrico-los-trabajos-de-job,analisis-estilometrico-los-trabajos-de-job
GODINEZdudosa_TrabajosDeJob(Auto)(Transk-MSS),"Trabajos de Job, Los",https://etso.es/informes/analisis-estilometrico-los-trabajos-de-job-0,https://etso.es/informes/analisis-estilometrico-los-trabajos-de-job-0,analisis-estilometrico-los-trabajos-de-job-0
ROJAS_TrabajosDeTobias,"Trabajos de Tobías, Los",https://etso.es/informes/analisis-estilometrico-los-trabajos-de-tobias,https://etso.es/informes/analisis-estilometrico-los-trabajos-de-tobias,analisis-estilometrico-los-trabajos-de-tobias
BELMONTE_TrabajosDeUlises,"Trabajos de Ulises, Los",https://etso.es/informes/analisis-estilometrico-los-trabajos-de-ulises,https://etso.es/informes/analisis-estilometrico-los-trabajos-de-ulises,analisis-estilometrico-los-trabajos-de-ulises
ARGENSOLA_TragediaAlejandra,Tragedia Alejandra,https://etso.es/informes/analisis-estilometrico-tragedia-alejandra,https://etso.es/informes/analisis-estilometrico-tragedia-alejandra,analisis-estilometrico-tragedia-alejandra
CUEVA-FRANCISCO_TragediaDeNarciso,Tragedia de Narciso,https://etso.es/informes/analisis-estilometrico-tragedia-de-narciso,https://etso.es/informes/analisis-estilometrico-tragedia-de-narciso,analisis-estilometrico-tragedia-de-narciso
ARGENSOLA_TragediaLlamadaIsabela,Tragedia llamada Isabela,https://etso.es/informes/analisis-estilometrico-tragedia-llamada-isabela,https://etso.es/informes/analisis-estilometrico-tragedia-llamada-isabela,analisis-estilometrico-tragedia-llamada-isabela
CASTRO_TragediaPorLosCelos(Transk-IMPR),"Tragedia por los celos, La",https://etso.es/informes/analisis-estilometrico-la-tragedia-por-los-celos,https://etso.es/informes/analisis-estilometrico-la-tragedia-por-los-celos,analisis-estilometrico-la-tragedia-por-los-celos
CUBILLO_TragediaDelDuqueDeBerganza(Transk-IMPR),"Tragedia del Duque de Berganza, La",https://etso.es/informes/analisis-estilometrico-la-tragedia-del-duque-de-berganza,https://etso.es/informes/analisis-estilometrico-la-tragedia-del-duque-de-berganza,analisis-estilometrico-la-tragedia-del-duque-de-berganza
DESCONOCIDO_TraicionesDePirro,"Traiciones de Pirro, Las",https://etso.es/informes/analisis-estilometrico-las-traiciones-de-pirro,https://etso.es/informes/analisis-estilometrico-las-traiciones-de-pirro,analisis-estilometrico-las-traiciones-de-pirro
DESCONOCIDO_TraicionAgradecida(Transk-MSS),"Traición agradecida, La",https://etso.es/informes/analisis-estilometrico-la-traicion-agradecida,https://etso.es/informes/analisis-estilometrico-la-traicion-agradecida,analisis-estilometrico-la-traicion-agradecida
LOPE_TraicionBienAcertada,"Traición bien acertada, La",https://etso.es/informes/analisis-estilometrico-la-traicion-bien-acertada,https://etso.es/informes/analisis-estilometrico-la-traicion-bien-acertada,analisis-estilometrico-la-traicion-bien-acertada
ROJAS_TraicionBuscaCastigo,"Traición busca el castigo, La",https://etso.es/informes/analisis-estilometrico-la-traicion-busca-el-castigo,https://etso.es/informes/analisis-estilometrico-la-traicion-busca-el-castigo,analisis-estilometrico-la-traicion-busca-el-castigo
GODINEZ_TraicionContraSuDueno,"Traición contra su dueño, La",https://etso.es/informes/analisis-estilometrico-la-traicion-contra-su-dueno,https://etso.es/informes/analisis-estilometrico-la-traicion-contra-su-dueno,analisis-estilometrico-la-traicion-contra-su-dueno
ZAYAS_TraicionEnLaAmistad,"Traición en la amistad, La",https://etso.es/informes/analisis-estilometrico-la-traicion-en-la-amistad,https://etso.es/informes/analisis-estilometrico-la-traicion-en-la-amistad,analisis-estilometrico-la-traicion-en-la-amistad
RIBERA_TraicionEnPropiaSangre(Transk-IMPR),"Traición en propia sangre, La",https://etso.es/informes/analisis-estilometrico-la-traicion-en-propia-sangre,https://etso.es/informes/analisis-estilometrico-la-traicion-en-propia-sangre,analisis-estilometrico-la-traicion-en-propia-sangre
MATOS_TraidorContraSuSangre(Transk-IMPR),Traidor contra su sangre y siete infantes de Lara,https://etso.es/informes/analisis-estilometrico-traidor-contra-su-sangre-y-siete-infantes-de-lara,https://etso.es/informes/analisis-estilometrico-traidor-contra-su-sangre-y-siete-infantes-de-lara,analisis-estilometrico-traidor-contra-su-sangre-y-siete-infantes-de-lara
MORETO_TrampaAdelante,Trampa adelante,https://etso.es/informes/analisis-estilometrico-trampa-adelante,https://etso.es/informes/analisis-estilometrico-trampa-adelante,analisis-estilometrico-trampa-adelante
SALAS_TramposoConLasDamas(Transk-IMPR),"Tramposo con las damas, y castigo merecido, El",https://etso.es/informes/analisis-estilometrico-el-tramposo-con-las-damas-y-castigo-merecido,https://etso.es/informes/analisis-estilometrico-el-tramposo-con-las-damas-y-castigo-merecido,analisis-estilometrico-el-tramposo-con-las-damas-y-castigo-merecido
VILLAIZAN_TransformacionesDeAmor(Transk-IMPR),Transformaciones de amor,https://etso.es/informes/analisis-estilometrico-transformaciones-de-amor,https://etso.es/informes/analisis-estilometrico-transformaciones-de-amor,analisis-estilometrico-transformaciones-de-amor
CERVANTES_TratoDeArgel,"Trato de Argel, El",https://etso.es/informes/analisis-estilometrico-el-trato-de-argel,https://etso.es/informes/analisis-estilometrico-el-trato-de-argel,analisis-estilometrico-el-trato-de-argel
DESCONOCIDO_TratoDelAldea(Transk-MSS),"Trato del aldea, El",https://etso.es/informes/analisis-estilometrico-el-trato-del-aldea,https://etso.es/informes/analisis-estilometrico-el-trato-del-aldea,analisis-estilometrico-el-trato-del-aldea
AYALA_TravesurasDeDonLuisCoello(PrimeraParte)(Transk-IMPR),"Travesuras de don Luis Coello, Las (Primera parte)",https://etso.es/informes/analisis-estilometrico-las-travesuras-de-don-luis-coello-primera-parte,https://etso.es/informes/analisis-estilometrico-las-travesuras-de-don-luis-coello-primera-parte,analisis-estilometrico-las-travesuras-de-don-luis-coello-primera-parte
AYALA_TravesurasDeDonLuisCoello(SegundaParte)(Transk-IMPR),"Travesuras de don Luis Coello, Las (Segunda parte)",https://etso.es/informes/analisis-estilometrico-las-travesuras-de-don-luis-coello-segunda-parte,https://etso.es/informes/analisis-estilometrico-las-travesuras-de-don-luis-coello-segunda-parte,analisis-estilometrico-las-travesuras-de-don-luis-coello-segunda-parte
CALDERONdudosa_TravesurasSonValor(Transk-IMPR),Travesuras son valor,https://etso.es/informes/analisis-estilometrico-travesuras-son-valor,https://etso.es/informes/analisis-estilometrico-travesuras-son-valor,analisis-estilometrico-travesuras-son-valor
CALDERON_TresAfectosDeAmor,"Tres afectos de amor, piedad, desmayo y valor, Los",https://etso.es/informes/analisis-estilometrico-los-tres-afectos-de-amor-piedad-desmayo-y-valor,https://etso.es/informes/analisis-estilometrico-los-tres-afectos-de-amor-piedad-desmayo-y-valor,analisis-estilometrico-los-tres-afectos-de-amor-piedad-desmayo-y-valor
COELLO&ROJAS_TresBlasones,"Tres blasones de España, Los",https://etso.es/informes/analisis-estilometrico-los-tres-blasones-de-espana,https://etso.es/informes/analisis-estilometrico-los-tres-blasones-de-espana,analisis-estilometrico-los-tres-blasones-de-espana
ENRIQUEZ_TresCoronacionesDelEmperador,Tres coronaciones del emperador Carlos Quinto,https://etso.es/informes/analisis-estilometrico-tres-coronaciones-del-emperador-carlos-quinto,https://etso.es/informes/analisis-estilometrico-tres-coronaciones-del-emperador-carlos-quinto,analisis-estilometrico-tres-coronaciones-del-emperador-carlos-quinto
LOPE_TresDiamantes,"Tres diamantes, Los",https://etso.es/informes/analisis-estilometrico-los-tres-diamantes,https://etso.es/informes/analisis-estilometrico-los-tres-diamantes,analisis-estilometrico-los-tres-diamantes
VELEZ_TresEdadesDelMundo,"Tres edades del mundo, Las",https://etso.es/informes/analisis-estilometrico-las-tres-edades-del-mundo,https://etso.es/informes/analisis-estilometrico-las-tres-edades-del-mundo,analisis-estilometrico-las-tres-edades-del-mundo
DESCONOCIDO_TresFinezasDelMayorAmante(Auto)(Transk-MSS),"Tres finezas del mayor amante, Las",https://etso.es/informes/analisis-estilometrico-las-tres-finezas-del-mayor-amante,https://etso.es/informes/analisis-estilometrico-las-tres-finezas-del-mayor-amante,analisis-estilometrico-las-tres-finezas-del-mayor-amante
CALDERON_TresJusticias,"Tres justicias en una, Las",https://etso.es/informes/analisis-estilometrico-las-tres-justicias-en-una,https://etso.es/informes/analisis-estilometrico-las-tres-justicias-en-una,analisis-estilometrico-las-tres-justicias-en-una
POLOP_TresMayoresImperios(Transk-MSS),"Tres mayores imperios: el cielo, el mar y el abismo, Los",https://etso.es/informes/analisis-estilometrico-los-tres-mayores-imperios-el-cielo-el-mar-y-el-abismo,https://etso.es/informes/analisis-estilometrico-los-tres-mayores-imperios-el-cielo-el-mar-y-el-abismo,analisis-estilometrico-los-tres-mayores-imperios-el-cielo-el-mar-y-el-abismo
CALDERON_TresMayoresProdigios,"Tres mayores prodigios, Los",https://etso.es/informes/analisis-estilometrico-los-tres-mayores-prodigios,https://etso.es/informes/analisis-estilometrico-los-tres-mayores-prodigios,analisis-estilometrico-los-tres-mayores-prodigios
CALDERON_TresMayoresProdigios(Loa),"Tres mayores prodigios, Los",https://etso.es/informes/analisis-estilometrico-los-tres-mayores-prodigios-0,https://etso.es/informes/analisis-estilometrico-los-tres-mayores-prodigios-0,analisis-estilometrico-los-tres-mayores-prodigios-0
REMON_TresMujeresEnUna,Tres mujeres en una,https://etso.es/informes/analisis-estilometrico-tres-mujeres-en-una,https://etso.es/informes/analisis-estilometrico-tres-mujeres-en-una,analisis-estilometrico-tres-mujeres-en-una
VELEZ_TresPortentosDeDios,"Tres portentos de Dios, Los",https://etso.es/informes/analisis-estilometrico-los-tres-portentos-de-dios,https://etso.es/informes/analisis-estilometrico-los-tres-portentos-de-dios,analisis-estilometrico-los-tres-portentos-de-dios
DESCONOCIDO_TresPrimerosMisterios(Transk-IMPR),"Tres primeros misterios y adoración de los reyes, Los",https://etso.es/informes/analisis-estilometrico-los-tres-primeros-misterios-y-adoracion-de-los-reyes,https://etso.es/informes/analisis-estilometrico-los-tres-primeros-misterios-y-adoracion-de-los-reyes,analisis-estilometrico-los-tres-primeros-misterios-y-adoracion-de-los-reyes
BELMONTE_TresSenoresDelMundo(Transk-IMPR),"Tres señores del mundo, Los",https://etso.es/informes/analisis-estilometrico-los-tres-senores-del-mundo,https://etso.es/informes/analisis-estilometrico-los-tres-senores-del-mundo,analisis-estilometrico-los-tres-senores-del-mundo
MONROY_TresSolesDeMadrid(Transk-IMPR),"Tres soles de Madrid, Los",https://etso.es/informes/analisis-estilometrico-los-tres-soles-de-madrid,https://etso.es/informes/analisis-estilometrico-los-tres-soles-de-madrid,analisis-estilometrico-los-tres-soles-de-madrid
DESCONOCIDO_Trinidad(Auto)(Transk-MSS),"Trinidad, La",https://etso.es/informes/analisis-estilometrico-la-trinidad,https://etso.es/informes/analisis-estilometrico-la-trinidad,analisis-estilometrico-la-trinidad
TURIA_TriunfanteMartirio,Triunfante martirio y gloriosa muerte de San Vicente,https://etso.es/informes/analisis-estilometrico-triunfante-martirio-y-gloriosa-muerte-de-san-vicente,https://etso.es/informes/analisis-estilometrico-triunfante-martirio-y-gloriosa-muerte-de-san-vicente,analisis-estilometrico-triunfante-martirio-y-gloriosa-muerte-de-san-vicente
TORRE-SEVIL_TriunfarAntesNacer,Triunfar antes de nacer,https://etso.es/informes/analisis-estilometrico-triunfar-antes-de-nacer,https://etso.es/informes/analisis-estilometrico-triunfar-antes-de-nacer,analisis-estilometrico-triunfar-antes-de-nacer
ARRIAGA_TriunfarAntesDeVencer(Auto)(Transk-MSS),Triunfar antes de vencer,https://etso.es/informes/analisis-estilometrico-triunfar-antes-de-vencer,https://etso.es/informes/analisis-estilometrico-triunfar-antes-de-vencer,analisis-estilometrico-triunfar-antes-de-vencer
VERA_TriunfoDeJudith,"Triunfo de Judith y muerte de Holofernes, El",https://etso.es/informes/analisis-estilometrico-el-triunfo-de-judith-y-muerte-de-holofernes,https://etso.es/informes/analisis-estilometrico-el-triunfo-de-judith-y-muerte-de-holofernes,analisis-estilometrico-el-triunfo-de-judith-y-muerte-de-holofernes
LOPE_TriunfoDeLaHumildad,"Triunfo de la humildad y soberbia abatida, El",https://etso.es/informes/analisis-estilometrico-el-triunfo-de-la-humildad-y-soberbia-abatida,https://etso.es/informes/analisis-estilometrico-el-triunfo-de-la-humildad-y-soberbia-abatida,analisis-estilometrico-el-triunfo-de-la-humildad-y-soberbia-abatida
LOPE_TriunfoDeLaIglesia(Auto)(Transk-MSS),"Triunfo de la Iglesia, El",https://etso.es/informes/analisis-estilometrico-el-triunfo-de-la-iglesia,https://etso.es/informes/analisis-estilometrico-el-triunfo-de-la-iglesia,analisis-estilometrico-el-triunfo-de-la-iglesia
DIAMANTE_TriunfoDeLaPaz(Modern-Aut),Triunfo de la paz y el tiempo,https://etso.es/informes/analisis-estilometrico-triunfo-de-la-paz-y-el-tiempo,https://etso.es/informes/analisis-estilometrico-triunfo-de-la-paz-y-el-tiempo,analisis-estilometrico-triunfo-de-la-paz-y-el-tiempo
DESCONOCIDO_TriunfoDelAveMaria(Transk-IMPR),"Triunfo del Ave Maria, El",https://etso.es/informes/analisis-estilometrico-el-triunfo-del-ave-maria,https://etso.es/informes/analisis-estilometrico-el-triunfo-del-ave-maria,analisis-estilometrico-el-triunfo-del-ave-maria
DESCONOCIDO_TriunfoDelSantisimoSacramento(Auto)(Transk-MSS),"Triunfo del Santísimo Sacramento, El",https://etso.es/informes/analisis-estilometrico-el-triunfo-del-santisimo-sacramento,https://etso.es/informes/analisis-estilometrico-el-triunfo-del-santisimo-sacramento,analisis-estilometrico-el-triunfo-del-santisimo-sacramento
SALAZAR_TriunfoYVenganzaDeAmor,Triunfo y venganza de amor,https://etso.es/informes/analisis-estilometrico-triunfo-y-venganza-de-amor,https://etso.es/informes/analisis-estilometrico-triunfo-y-venganza-de-amor,analisis-estilometrico-triunfo-y-venganza-de-amor
SOLIS_TriunfosDeAmor,Triunfos de Amor y Fortuna,https://etso.es/informes/analisis-estilometrico-triunfos-de-amor-y-fortuna,https://etso.es/informes/analisis-estilometrico-triunfos-de-amor-y-fortuna,analisis-estilometrico-triunfos-de-amor-y-fortuna
CALDERONdudosa_TriunfosDeJose,"Triunfos de José, Los",https://etso.es/informes/analisis-estilometrico-los-triunfos-de-jose,https://etso.es/informes/analisis-estilometrico-los-triunfos-de-jose,analisis-estilometrico-los-triunfos-de-jose
DESCONOCIDO_TriunfosDeMisericordia(Auto)(Transk-IMPR),Triunfos de misericordia y la justicia vencida,https://etso.es/informes/analisis-estilometrico-triunfos-de-misericordia-y-la-justicia-vencida,https://etso.es/informes/analisis-estilometrico-triunfos-de-misericordia-y-la-justicia-vencida,analisis-estilometrico-triunfos-de-misericordia-y-la-justicia-vencida
CUBILLO_TriunfosDeSanMiguel(Transk-IMPR),"Triunfos de San Miguel, Los",https://etso.es/informes/analisis-estilometrico-los-triunfos-de-san-miguel,https://etso.es/informes/analisis-estilometrico-los-triunfos-de-san-miguel,analisis-estilometrico-los-triunfos-de-san-miguel
DESCONOCIDO_TriunfosDelAmorEnPan(Auto)(Transk-MSS),"Triunfos del amor en pan, Los",https://etso.es/informes/analisis-estilometrico-los-triunfos-del-amor-en-pan,https://etso.es/informes/analisis-estilometrico-los-triunfos-del-amor-en-pan,analisis-estilometrico-los-triunfos-del-amor-en-pan
TORRES-NAHARRO_Trofea,Trofea,https://etso.es/informes/analisis-estilometrico-trofea,https://etso.es/informes/analisis-estilometrico-trofea,analisis-estilometrico-trofea
ROJAS&CORRAL_TrompetaDelJuicio,"Trompeta del juicio, La",https://etso.es/informes/analisis-estilometrico-la-trompeta-del-juicio,https://etso.es/informes/analisis-estilometrico-la-trompeta-del-juicio,analisis-estilometrico-la-trompeta-del-juicio
ZABALETA&CALDERON_TroyaAbrasada,Troya abrasada,https://etso.es/informes/analisis-estilometrico-troya-abrasada,https://etso.es/informes/analisis-estilometrico-troya-abrasada,analisis-estilometrico-troya-abrasada
LOPEdudosa_TruhanDelCielo,"Truhán del cielo y loco santo, El",https://etso.es/informes/analisis-estilometrico-el-truhan-del-cielo-y-loco-santo,https://etso.es/informes/analisis-estilometrico-el-truhan-del-cielo-y-loco-santo,analisis-estilometrico-el-truhan-del-cielo-y-loco-santo
CASTRO_TurnoVencido(Transk-IMPR),Turno vencido,https://etso.es/informes/analisis-estilometrico-turno-vencido,https://etso.es/informes/analisis-estilometrico-turno-vencido,analisis-estilometrico-turno-vencido
QUINONES_Turrada(Entremes),Turrada,https://etso.es/informes/analisis-estilometrico-turrada,https://etso.es/informes/analisis-estilometrico-turrada,analisis-estilometrico-turrada
LOPE_TusonDelReyDelCielo(Auto)(Transk-MSS),"Tusón del rey del cielo, El",https://etso.es/informes/analisis-estilometrico-el-tuson-del-rey-del-cielo,https://etso.es/informes/analisis-estilometrico-el-tuson-del-rey-del-cielo,analisis-estilometrico-el-tuson-del-rey-del-cielo
CUEVA_Tutor(Transk-IMPR),"Tutor, El",https://etso.es/informes/analisis-estilometrico-el-tutor,https://etso.es/informes/analisis-estilometrico-el-tutor,analisis-estilometrico-el-tutor
SOLIS_UnBoboHaceUnCiento,Un bobo hace un ciento,https://etso.es/informes/analisis-estilometrico-un-bobo-hace-un-ciento,https://etso.es/informes/analisis-estilometrico-un-bobo-hace-un-ciento,analisis-estilometrico-un-bobo-hace-un-ciento
MONTALBAN_UnGustoTraeMilDisgustos(Transk-IMPR),Un gusto trae mil disgustos,https://etso.es/informes/analisis-estilometrico-un-gusto-trae-mil-disgustos,https://etso.es/informes/analisis-estilometrico-un-gusto-trae-mil-disgustos,analisis-estilometrico-un-gusto-trae-mil-disgustos
DESCONOCIDO_UnMilagroQueHizoCristo(Auto),Un milagro que hizo Cristo,https://etso.es/informes/analisis-estilometrico-un-milagro-que-hizo-cristo,https://etso.es/informes/analisis-estilometrico-un-milagro-que-hizo-cristo,analisis-estilometrico-un-milagro-que-hizo-cristo
PACHECO_UnNuevoSolEnItalia(PrimeraParte)(Transk-MSS),Un nuevo sol en Italia (primera parte),https://etso.es/informes/analisis-estilometrico-un-nuevo-sol-en-italia-primera-parte,https://etso.es/informes/analisis-estilometrico-un-nuevo-sol-en-italia-primera-parte,analisis-estilometrico-un-nuevo-sol-en-italia-primera-parte
LOPEdudosa_PastoralAlbergue,Un pastoral albergue,https://etso.es/informes/analisis-estilometrico-un-pastoral-albergue,https://etso.es/informes/analisis-estilometrico-un-pastoral-albergue,analisis-estilometrico-un-pastoral-albergue
CALDERONdudosa_UniversalRedencion(Auto),"Universal redención, La",https://etso.es/informes/analisis-estilometrico-la-universal-redencion,https://etso.es/informes/analisis-estilometrico-la-universal-redencion,analisis-estilometrico-la-universal-redencion
CALDERON_VacanteGeneral(Auto),"Vacante general, La",https://etso.es/informes/analisis-estilometrico-la-vacante-general,https://etso.es/informes/analisis-estilometrico-la-vacante-general,analisis-estilometrico-la-vacante-general
AVILA_ValerosoEspanol,"Valeroso español y primero de su casa, El",https://etso.es/informes/analisis-estilometrico-el-valeroso-espanol-y-primero-de-su-casa,https://etso.es/informes/analisis-estilometrico-el-valeroso-espanol-y-primero-de-su-casa,analisis-estilometrico-el-valeroso-espanol-y-primero-de-su-casa
ENRIQUEZ_ValienteCampuzano,"Valiente Campuzano, El",https://etso.es/informes/analisis-estilometrico-el-valiente-campuzano,https://etso.es/informes/analisis-estilometrico-el-valiente-campuzano,analisis-estilometrico-el-valiente-campuzano
LOPE_ValienteCespedes,"Valiente Céspedes, El",https://etso.es/informes/analisis-estilometrico-el-valiente-cespedes,https://etso.es/informes/analisis-estilometrico-el-valiente-cespedes,analisis-estilometrico-el-valiente-cespedes
ENRIQUEZ_ValienteDiego,"Valiente Diego de Camas, El",https://etso.es/informes/analisis-estilometrico-el-valiente-diego-de-camas,https://etso.es/informes/analisis-estilometrico-el-valiente-diego-de-camas,analisis-estilometrico-el-valiente-diego-de-camas
