review_type,group,work_id,titulo,otrostitulos,autoria_tradicional,autoria_estilometrica,automatic_slug,generated_slug,old_slug_candidates,old_title_candidates,evidence
exact-title-duplicate,title:los-trabajos-de-job; base:analisis-estilometrico-los-trabajos-de-job; old-title:los-trabajos-de-job,GODINEZdudosa_TrabajosDeJob(Auto)(Transk-MSS),"Trabajos de Job, Los",,godinez_felipe,no_apunta_a_ningun_autor[sin_confianza],analisis-estilometrico-los-trabajos-de-job-0,analisis-estilometrico-los-trabajos-de-job-0,"analisis-estilometrico-los-trabajos-de-job [Trabajos de Job, Los]; analisis-estilometrico-los-trabajos-de-job-0 [Trabajos de Job, Los]","Trabajos de Job, Los | Trabajos de Job, Los",duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:travesuras-son-valor; base:analisis-estilometrico-travesuras-son-valor,CALDERONdudosa_TravesurasSonValor(Transk-IMPR),Travesuras son valor,,calderon_de_la_barca_pedro,castro_y_bellvis_guillen_de[segura],analisis-estilometrico-travesuras-son-valor,analisis-estilometrico-travesuras-son-valor,analisis-estilometrico-travesuras-son-valor [Travesuras son valor],Travesuras son valor,duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:travesuras-son-valor; base:analisis-estilometrico-travesuras-son-valor,MORETOdudosa_TravesurasSonValor(Transk-IMPR),Travesuras son valor,,moreto_y_cavana_agustin,no_apunta_a_ningun_autor[sin_confianza],analisis-estilometrico-travesuras-son-valor-0,analisis-estilometrico-travesuras-son-valor-0,analisis-estilometrico-travesuras-son-valor [Travesuras son valor],Travesuras son valor,duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:los-tres-mayores-prodigios; base:analisis-estilometrico-los-tres-mayores-prodigios; old-title:los-tres-mayores-prodigios,CALDERON_TresMayoresProdigios,"Tres mayores prodigios, Los",,calderon_de_la_barca_pedro,calderon_de_la_barca_pedro[probable],analisis-estilometrico-los-tres-mayores-prodigios,analisis-estilometrico-los-tres-mayores-prodigios,"analisis-estilometrico-los-tres-mayores-prodigios-0 [Tres mayores prodigios, Los]; analisis-estilometrico-los-tres-mayores-prodigios [Tres mayores prodigios, Los]","Tres mayores prodigios, Los | Tres mayores prodigios, Los",duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:los-tres-mayores-prodigios; base:analisis-estilometrico-los-tres-mayores-prodigios; old-title:los-tres-mayores-prodigios,CALDERON_TresMayoresProdigios(Loa),"Tres mayores prodigios, Los",,calderon_de_la_barca_pedro,calderon_de_la_barca_pedro[segura],analisis-estilometrico-los-tres-mayores-prodigios-0,analisis-estilometrico-los-tres-mayores-prodigios-0,"analisis-estilometrico-los-tres-mayores-prodigios-0 [Tres mayores prodigios, Los]; analisis-estilometrico-los-tres-mayores-prodigios [Tres mayores prodigios, Los]","Tres mayores prodigios, Los | Tres mayores prodigios, Los",duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:la-venganza-de-tamar; base:analisis-estilometrico-la-venganza-de-tamar; old-title:la-venganza-de-tamar,GODINEZdudosa_VenganzaDeTamar(Transk-IMPR),"Venganza de Tamar, La",,godinez_felipe OR tirso_de_molina,tirso_de_molina[segura],analisis-estilometrico-la-venganza-de-tamar,analisis-estilometrico-la-venganza-de-tamar-0,"analisis-estilometrico-la-venganza-de-tamar-0 [Venganza de Tamar, La]; analisis-estilometrico-la-venganza-de-tamar [Venganza de Tamar, La]","Venganza de Tamar, La | Venganza de Tamar, La",duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:la-venganza-de-tamar; base:analisis-estilometrico-la-venganza-de-tamar; old-title:la-venganza-de-tamar,TIRSO_VenganzaDeTamar,"Venganza de Tamar, La",,tirso_de_molina,tirso_de_molina[segura],analisis-estilometrico-la-venganza-de-tamar-0,analisis-estilometrico-la-venganza-de-tamar,"analisis-estilometrico-la-venganza-de-tamar-0 [Venganza de Tamar, La]; analisis-estilometrico-la-venganza-de-tamar [Venganza de Tamar, La]","Venganza de Tamar, La | Venganza de Tamar, La",duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:la-vida-es-sueno; base:analisis-estilometrico-la-vida-es-sueno; old-title:la-vida-es-sueno,CALDERON_VidaEsSueno,"Vida es sueño, La",,calderon_de_la_barca_pedro,calderon_de_la_barca_pedro[segura],analisis-estilometrico-la-vida-es-sueno,analisis-estilometrico-la-vida-es-sueno,"analisis-estilometrico-la-vida-es-sueno [Vida es sueño, La]; analisis-estilometrico-la-vida-es-sueno-0 [Vida es sueño, La]; analisis-estilometrico-la-vida-es-sueno-primera-version [Vida es sueño (Primera versión), La]; analisis-estilometrico-la-vida-es-sueno-segunda-version [Vida es sueño (Segunda versión), La]","Vida es sueño, La | Vida es sueño, La | Vida es sueño (Primera versión), La | Vida es sueño (Segunda versión), La",duplicate_title_count=2; duplicate_base_count=2; descriptor_candidates=yes
exact-title-duplicate,title:la-vida-es-sueno; base:analisis-estilometrico-la-vida-es-sueno; old-title:la-vida-es-sueno,CALDERON_VidaEsSueno(Loa),"Vida es sueño, La",,calderon_de_la_barca_pedro,no_analizada[sin_confianza],analisis-estilometrico-la-vida-es-sueno-0,analisis-estilometrico-la-vida-es-sueno-0,"analisis-estilometrico-la-vida-es-sueno [Vida es sueño, La]; analisis-estilometrico-la-vida-es-sueno-0 [Vida es sueño, La]; analisis-estilometrico-la-vida-es-sueno-primera-version [Vida es sueño (Primera versión), La]; analisis-estilometrico-la-vida-es-sueno-segunda-version [Vida es sueño (Segunda versión), La]","Vida es sueño, La | Vida es sueño, La | Vida es sueño (Primera versión), La | Vida es sueño (Segunda versión), La",duplicate_title_count=2; duplicate_base_count=2; descriptor_candidates=yes
exact-title-duplicate,title:el-villano-en-su-rincon; base:analisis-estilometrico-el-villano-en-su-rincon,LOPE_VillanoEnSuRincon,"Villano en su rincón, El",,vega_carpio_lope_de,vega_carpio_lope_de[segura],analisis-estilometrico-el-villano-en-su-rincon,analisis-estilometrico-el-villano-en-su-rincon,"analisis-estilometrico-el-villano-en-su-rincon [Villano en su rincón, El]","Villano en su rincón, El",duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:el-villano-en-su-rincon; base:analisis-estilometrico-el-villano-en-su-rincon,VALDIVIELSO_VillanoEnSuRincon(Auto)(Modern-Aut),"Villano en su rincón, El",,valdivieso_jose_de,valdivieso_jose_de[probable],analisis-estilometrico-el-villano-en-su-rincon-0,analisis-estilometrico-el-villano-en-su-rincon-0,"analisis-estilometrico-el-villano-en-su-rincon [Villano en su rincón, El]","Villano en su rincón, El",duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:la-virgen-de-guadalupe; base:analisis-estilometrico-la-virgen-de-guadalupe; old-title:la-virgen-de-guadalupe,BANCES_VirgenDeGuadalupe(Transk-IMPR),"Virgen de Guadalupe, La",,bances_candamo_francisco_antonio_de,bances_candamo_francisco_antonio_de[segura],analisis-estilometrico-la-virgen-de-guadalupe,analisis-estilometrico-la-virgen-de-guadalupe,"analisis-estilometrico-la-virgen-de-guadalupe [Virgen de Guadalupe, La]; analisis-estilometrico-la-virgen-de-guadalupe-0 [Virgen de Guadalupe, La]","Virgen de Guadalupe, La | Virgen de Guadalupe, La",duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:la-virgen-de-guadalupe; base:analisis-estilometrico-la-virgen-de-guadalupe; old-title:la-virgen-de-guadalupe,GODINEZ_VirgenDeGuadalupe,"Virgen de Guadalupe, La",,godinez_felipe,godinez_felipe[segura],analisis-estilometrico-la-virgen-de-guadalupe-0,analisis-estilometrico-la-virgen-de-guadalupe-0,"analisis-estilometrico-la-virgen-de-guadalupe [Virgen de Guadalupe, La]; analisis-estilometrico-la-virgen-de-guadalupe-0 [Virgen de Guadalupe, La]","Virgen de Guadalupe, La | Virgen de Guadalupe, La",duplicate_title_count=2; duplicate_base_count=2
